275,341,146,99,199,0.064938
275,176,146,173,347,0.27233
276,398,125,68,136,0.14679
276,346,104,165,330,0.945
277,210,2,236,472,0.07491
278,366,137,81,163,0.031775
278,225,-13,245,490,0.079684
279,199,-1,231,462,0.34688
280,304,183,114,228,0.11188
280,175,0,240,481,0.2235
281,230,225,73,146,0.019422
281,131,252,109,218,0.25988
281,123,-9,232,464,0.35537
282,180,-1,241,482,0.21478
282,192,129,180,361,0.2253
283,208,158,110,220,0.31653
283,185,-4,204,408,0.53316
284,79,-16,77,155,0.0049494
284,46,85,280,561,0.16419
285,292,162,139,279,2.7481
285,384,-12,64,128,0.014485
285,89,194,73,146,0.047507
285,500,60,77,155,0.017322
285,219,153,144,288,1.7583
286,277,169,68,136,1.0335
286,317,164,116,232,1.4421
286,-26,-12,250,500,0.032473
287,351,302,80,161,0.05156
287,213,210,82,165,0.0074624
287,225,275,110,220,0.31495
287,29,232,133,266,0.014173
287,202,59,218,437,0.095067
288,251,103,162,324,0.61207
288,182,117,144,289,2.0031
